"","TRACTFIPS","POPULATION","AREA","DRGT_EVNTS","DRGT_AFREQ","DRGT_HLRA","HWAV_EVNTS","HWAV_AFREQ","HWAV_HLRA","LTNG_EVNTS","LTNG_AFREQ","SWND_EVNTS","SWND_AFREQ","SWND_HLRA","WFIR_AFREQ","WFIR_EXPA","WFIR_EXPT","WFIR_EXP_AREA","WFIR_HLRB","WFIR_HLRP","WFIR_HLRA","WFIR_EALT","WFIR_EALS","WFIR_ALRA","WFIR_RISKV","WFIR_RISKS","WFRI_R","TRCT_WAREA","TRCT_SLOPE","CNTY_ELEV","CNTY_TEMP","CNTY_PRECIP","TRCT_VEGLF"
"5845","06067009800",2164,60.88883346,1169,53.1363636363636,0.002610779,28.0698673108951,1.73807227931239,0.000105742,9,0.365215062,2,0.034311621,3.4541e-07,0.001401808,1311387.4892715,290893069.605023,1.0856387798061,0.4,2.63327e-06,8.46923e-07,3761.99877364035,79.4287277181216,3.4236e-11,4328.00715240954,79.7923702611425,0,39447557,0.343504811801722,-1,63.7,12.8,"Shrub"
"5846","06067009900",3662,104.03501043,1372,62.3636363636364,0.002610779,37.3549026260952,2.31299706663128,0.000105742,13,0.551054415,2,0.033414421,3.4541e-07,0.000750603,674291.048755931,145241159.153997,0.569402757,0.4,2.63327e-06,8.46923e-07,544.855683139378,57.0903642395919,4.257e-12,711.664137826852,60.0948960662132,0,13010054,0.357842777336902,8,63.7,12.8,"Herb"
"5847","06067988300",5667,1.55658048,1134,51.5454545454545,0.002610779,38,2.35294117647059,0.000105742,25,1.09754356518163,1,0.022280861,3.4541e-07,0.000250018,0,10465038150.5541,0.041484397,0.4,2.63327e-06,8.46923e-07,1204.82105159362,68.2898695491896,0,888.248396007854,63.2890167911335,0,166308,4.12389908487,99,63.7,12.8,"Agriculture"
"5848","06069000100",5421,154.25635446,1386,63,6.51497e-05,17.2406056482505,1.06752976150158,0.000108635,7,0.276607214,1,0.023248288,1.8916e-05,0.006515424,11739021.1854825,7547333942.29403,5.0978877916746,0.4,1.16881e-05,0.014818382,455512.972328573,98.1425326721606,1.0491e-05,635604.089158733,98.5123436236503,1,1068980,3.0400792968,149,60.8,10.24,"Agriculture"
"5849","06069000200",6702,67.48509066,1330,60.4545454545455,6.51497e-05,14.3329929540517,0.887491824,0.000108635,8,0.358790175,1,0.022280861,1.8916e-05,0.00681571,1223707.10892266,10689954074.3832,0.983784835,0.4,1.16881e-05,0.014818382,771025.284828525,98.9000273506713,4.2979e-06,1001652.58261277,99.0997954621129,1,349899,4.41251820212293,631,60.8,10.24,"Herb"
"5850","06069000300",5553,2.54171151,1330,60.4545454545454,6.51497e-05,9,0.557275542,0.000108635,6,0.241583887,1,0.022280861,1.8916e-05,0.005339961,399844.894584853,5297793115.37417,0.239254182,0.4,1.16881e-05,0.014818382,109847.736005991,94.4941909552519,1.04709e-05,161171.981228281,95.4026542358369,1,0,0.773069400396412,62,60.8,10.24,"Tree"
"5851","06069000400",6748,0.88267647,1330,60.4545454545455,6.51497e-05,9,0.55727566,0.000108635,6,0.253883525,1,0.022280865,1.8916e-05,0,0,0,0,0.4,1.16881e-05,0.014818382,0,0,0,0,0,0,0,1.04405142343779,86,60.8,10.24,"Tree"
"5852","06069000501",5834,0.97876506,1330,60.4545454545455,6.51497e-05,9,0.557275691,0.000108635,3,0.132733055,1,0.022280867,1.8916e-05,0.000501313,0,2846113857.5774,0.025681632,0.4,1.16881e-05,0.014818382,8926.415515728,83.7703494940126,0,9293.62448511183,83.531132569091,0,0,0.666147019933252,149,60.8,10.24,"Tree"
"5853","06069000502",6952,1.33394352,1330,60.4545454545455,6.51497e-05,9,0.55727582,0.000108635,6,0.269317187,1,0.022280872,1.8916e-05,0.000403432,30809.564704122,301531007.852831,0.016093729,0.4,1.16881e-05,0.014818382,2407.98092264432,76.3262102672042,2.21354e-08,2633.72109663876,76.6981401322361,0,0,0.474413063860831,149,60.8,10.24,"Shrub"
"5854","06069000601",4691,1.00227348,1330,60.4545454545455,6.51497e-05,9,0.557275542,0.000108635,2,0.090908999,1,0.022280861,1.8916e-05,0,0,0,0,0.4,1.16881e-05,0.014818382,0,0,0,0,0,0,0,0.663194726331848,149,60.8,10.24,"Agriculture"
"5855","06069000602",4260,0.51928539,1330,60.4545454545455,6.51497e-05,9,0.557275789,0.000108635,2,0.09090904,1,0.022280871,1.8916e-05,1e-05,0,561906977.59032,0.001809608,0.4,1.16881e-05,0.014818382,8.77006915569932,26.7144708834267,0,10.8277924732867,26.8027874232983,0,0,0.703922387162309,149,60.8,10.24,"Tree"
"5856","06069000701",4742,0.64610208,1330,60.4545454545454,6.51497e-05,9,0.557275542,0.000108635,6,0.227764141,1,0.022280861,1.8916e-05,0,0,0,0,0.4,1.16881e-05,0.014818382,0,0,0,0,0,0,0,0.929519059280101,62,60.8,10.24,"Herb"
"5857","06069000702",6405,5.03116965,1330,60.4545454545455,6.51497e-05,9,0.557275646,0.000108635,5,0.186523301,1,0.022280865,1.8916e-05,0.005485212,174139.649961313,941225851.944836,0.10413133,0.4,1.16881e-05,0.014818382,40931.8947645454,90.8077961304746,3.93827e-06,55966.4152998,91.6127574561195,1,28164,2.09949703137423,86,60.8,10.24,"Agriculture"
"5858","06069000801",3295,3.37792143,1330,60.4545454545455,6.51497e-05,9.2447828013966,0.572432378,0.000108635,6,0.258612718,1,0.022280861,1.8916e-05,0.005344589,131209.041979038,7069603789.19486,0.171095516,0.4,1.16881e-05,0.014818382,474969.997709426,98.2150714090352,1.76285e-05,359281.937589691,97.4848974932217,1,0,3.21318690125399,149,60.8,10.24,"Agriculture"
"5859","06069000802",3499,1166.45575644,1407,63.9545454545454,6.51497e-05,27.7222204383835,1.71654615717545,0.000108635,9,0.39123202,1,0.026903765,1.8916e-05,0.011028324,9539660.6711173,14281219670.3959,3.2706097707621,0.4,1.16881e-05,0.014818382,1451521.59732517,99.4672564898386,3.97825e-05,1673862.21950208,99.5005470199306,1,3272257,5.71517560786744,1010,60.8,10.24,"Agriculture"
"5860","06071000103",4307,1.10917287,1589,72.2272727272727,1.21e-05,80.2597879182485,4.96964673010207,4.56874e-05,17,0.771885816,8,0.222808626,3.0324e-08,0.007039909,0,259650247.043412,0.003861,0.4,6.67378e-06,3.4534e-05,11285.1176505911,84.9131318896935,0,11449.22564644,84.5062550539885,0,0,4.33273578062064,252,67.9,3.81,"Herb"
"5861","06071000104",6106,1.61997459,1575,71.5909090909091,1.21e-05,71.8574359827829,4.4493779336258,4.56874e-05,21,0.933703119,8,0.222808662,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,3.89319392064679,252,67.9,3.81,"Herb"
"5862","06071000105",6087,2.25302415,1498,68.0909090909091,1.21e-05,71,4.39628482972136,4.56874e-05,22,0.982672796,8,0.222808607,3.0324e-08,0.001945058,0,3139699057.80998,0.04325094,0.4,6.67378e-06,3.4534e-05,36887.213770604,90.3440238783252,0,39465.28834659,90.1869381153974,1,0,2.98522236346827,252,67.9,3.81,"Tree"
"5863","06071000107",2806,0.55048812,1337,60.7727272727273,1.21e-05,71,4.39628903443731,4.56874e-05,18,0.818181783,8,0.22280882,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.937414289814085,307,67.9,3.81,"Tree"
"5864","06071000108",5060,1.12294377,1372,62.3636363636364,1.21e-05,71,4.39628623441102,4.56874e-05,21,0.917532389,8,0.222808679,3.0324e-08,0.006213803,0,3039415364.16556,0.034144188,0.4,6.67378e-06,3.4534e-05,103385.500069497,94.2920338196996,0,120985.001820353,94.4596394425153,1,0,4.7894086951735,252,67.9,3.81,"Sparse"
"5865","06071000109",6483,1.26821292,1337,60.7727272727273,1.21e-05,71,4.39629004822603,4.56874e-05,18,0.799224607,8,0.222808872,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,2.58674442548135,307,67.9,3.81,"Tree"
"5866","06071000111",2753,4.21509855,1575,71.5909090909091,1.21e-05,71.7277114970885,4.4413443651448,4.56874e-05,20,0.895126358,8,0.222808607,3.0324e-08,0.012259479,0,8165252620.20181,0.163566656,0.4,6.67378e-06,3.4534e-05,783407.819999737,98.9238105430892,0,675911.100821387,98.6158017409504,1,0,5.63071920318752,252,67.9,3.81,"Tree"
"5867","06071000115",9694,4.81970658,1337,60.7727272727273,1.21e-05,71,4.39628618508222,4.56874e-05,17,0.750523895,8,0.222808676,3.0324e-08,0.014287846,2200157.37767186,5934802617.87341,0.179231741,0.4,6.67378e-06,3.4534e-05,649273.812755386,98.6788436611846,8.95676e-08,766662.647637313,98.8084478904057,1,0,1.45656282516994,191,67.9,3.81,"Sparse"
"5868","06071000117",6736,2.10576717,1575,71.5909090909091,1.21e-05,71,4.39628482972136,4.56874e-05,36,1.59305558551844,8,0.222808607,3.0324e-08,0.010343852,0,8234801604.57472,0.093156881,0.4,6.67378e-06,3.4534e-05,541880.842320948,98.4255526619338,0,522585.843441666,98.2150501831328,1,0,4.77784891572867,252,67.9,3.81,"Shrub"
"5869","06071000118",4846,5.56849761,1575,71.5909090909091,1.21e-05,81.5957808184422,5.0523703293153,4.56874e-05,31,1.3904552693014,8,0.222808607,3.0324e-08,0.011517089,0,7196411676.81673,0.125602763,0.4,6.67378e-06,3.4534e-05,633282.589987803,98.6431688725578,0,558061.084514221,98.3339675593398,1,42223,5.09038224329044,252,67.9,3.81,"Tree"
"5870","06071000119",4687,0.82026009,1337,60.7727272727273,1.21e-05,71,4.39629239645011,4.56874e-05,18,0.812682067,8,0.222808991,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,72596,0.840424086147769,307,67.9,3.81,"Tree"
"5871","06071000120",7649,1.46993301,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,17,0.764867405,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,9094,1.95758517060538,307,67.9,3.81,"Shrub"
"5872","06071000121",8633,9.33655515,1337,60.7727272727273,1.21e-05,71,4.39628482972137,4.56874e-05,16,0.720613262,8,0.222808607,3.0324e-08,0.01899446,0,9996949886.92466,0.095762198,0.4,6.67378e-06,3.4534e-05,1196813.66264135,99.3316922930565,0,1025889.5853912,99.1259572848785,1,0,6.4859927612775,191,67.9,3.81,"Tree"
"5873","06071000122",3194,12.05263332,1372,62.3636363636364,1.21e-05,67.3499847985134,4.17027769650238,4.56874e-05,18,0.809661096,8,0.222808607,3.0324e-08,0.016953721,0,2759131984.04787,0.041356816,0.4,6.67378e-06,3.4534e-05,403637.339643358,97.9165923441904,0,318446.056762753,97.1947390952766,1,0,6.03655262316732,307,67.9,3.81,"Herb"
"5874","06071000201",5356,1.15549629,1470,66.8181818181818,1.21e-05,89.327721393906,5.53112825968458,4.56874e-05,18,0.810659569,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.09145732293738,191,67.9,3.81,"Tree"
"5875","06071000203",4189,0.57848856,1470,66.8181818181818,1.21e-05,91.1314635539984,5.64281633613589,4.56874e-05,25,1.1363632528139,8,0.222808657,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.640213366891399,307,67.9,3.81,"Tree"
"5876","06071000205",4853,0.63249108,1351,61.4090909090909,1.21e-05,71,4.39628922120706,4.56874e-05,25,1.1216960318174,8,0.22280883,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.397952279878987,191,67.9,3.81,"Tree"
"5877","06071000207",4194,0.49428795,1470,66.8181818181818,1.21e-05,92.6023203951381,5.73389021491914,4.56874e-05,25,1.13636308069455,8,0.222808623,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.122432486777444,307,67.9,3.81,"Tree"
"5878","06071000208",4145,0.50714157,1386,63,1.21e-05,71,4.39628482972136,4.56874e-05,25,1.136363,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0372463585596184,191,67.9,3.81,"Tree"
"5879","06071000304",6163,1.25967153,1386,63,1.21e-05,71,4.39628482972136,4.56874e-05,25,1.1062826894806,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.168035706642711,191,67.9,3.81,"Tree"
"5880","06071000305",5660,0.2150811,1386,63,1.21e-05,94.8112213026528,5.8706638577494,4.56874e-05,25,1.1338006509293,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0727505908269929,307,67.9,3.81,"Developed"
"5881","06071000306",3419,0.83675787,1386,63,1.21e-05,76.8970694856243,4.7614309144674,4.56874e-05,25,1.12671055964309,8,0.222808723,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.62100384866637,191,67.9,3.81,"Tree"
"5882","06071000307",3198,0.5116917,1386,63,1.21e-05,98.6038092419381,6.10550088565925,4.56874e-05,22,0.984640504,8,0.222808675,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.208348471089585,307,67.9,3.81,"Tree"
"5883","06071000308",3678,0.30403425,1386,63,1.21e-05,84.3003758951993,5.21983751673061,4.56874e-05,23,1.00797185326877,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.205414267082435,307,67.9,3.81,"Tree"
"5884","06071000401",6359,2.33429469,1463,66.5,1.21e-05,78.4561937978114,4.85796933798923,4.56874e-05,18,0.818181009,8,0.222808639,3.0324e-08,0.001299,356214.979284809,968849309.062374,0.048142149,0.4,6.67378e-06,3.4534e-05,6986.70863447997,82.5847573519793,5.97134e-09,9797.05757238615,83.7796698853636,0,0,0.849602549631793,307,67.9,3.81,"Tree"
"5885","06071000403",4672,1.33329924,1386,63,1.21e-05,82.2772385056261,5.09456911527861,4.56874e-05,18,0.796764704,8,0.22280875,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.274382948074838,307,67.9,3.81,"Tree"
"5886","06071000404",5037,1.09200858,1351,61.4090909090909,1.21e-05,71,4.39628482972136,4.56874e-05,17,0.772727,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.210764588612069,191,67.9,3.81,"Herb"
"5887","06071000501",6885,1.01033985,1337,60.7727272727273,1.21e-05,71,4.39628516912225,4.56874e-05,18,0.786694437,8,0.222808625,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.569876136486627,307,67.9,3.81,"Tree"
"5888","06071000503",5150,0.50426259,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,18,0.791931914,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.387814928305689,307,67.9,3.81,"Tree"
"5889","06071000504",5414,4.23186894,1337,60.7727272727272,1.21e-05,71,4.39628658808269,4.56874e-05,18,0.817811337,8,0.222808696,3.0324e-08,0.003747,252316.502962707,17390086.6472987,0.017516023,0.4,6.67378e-06,3.4534e-05,12260.8152142898,85.3210136396608,2.37215e-08,13029.0790981073,85.0901393711649,1,0,0.502278810450741,191,67.9,3.81,"Tree"
"5890","06071000603",5068,0.77627511,1337,60.7727272727273,1.21e-05,71,4.3962852051987,4.56874e-05,17,0.772727066,8,0.222808626,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.941970526282869,191,67.9,3.81,"Tree"
"5891","06071000604",5667,0.88422984,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,17,0.772727,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.215867347621615,191,67.9,3.81,"Tree"
"5892","06071000605",4829,0.49895781,1337,60.7727272727273,1.21e-05,71,4.39628685711844,4.56874e-05,18,0.777389605,8,0.22280871,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.127379349903779,191,67.9,3.81,"Developed"
"5893","06071000606",4325,0.37840686,1337,60.7727272727273,1.21e-05,71,4.39628714051856,4.56874e-05,18,0.790121958,8,0.222808724,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.291503325449967,191,67.9,3.81,"Tree"
"5894","06071000804",3441,2.67586839,1386,63,1.21e-05,78.511612247812,4.86140013918341,4.56874e-05,21,0.910774077,8,0.222808607,3.0324e-08,0.026607046,0,4108736503.7896,0.123244112,0.4,6.67378e-06,3.4534e-05,927247.127913618,99.0879145707728,0,831219.950128477,98.897635922561,1,417287,3.75657939844418,245,67.9,3.81,"Herb"
"5895","06071000808",6173,1.00030359,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,22,0.958841067,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.50389499676877,160,67.9,3.81,"Tree"
"5896","06071000812",4069,1.09681806,1337,60.7727272727273,1.21e-05,71,4.39628581454051,4.56874e-05,20,0.868780736,8,0.222808657,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.62907732293799,261,67.9,3.81,"Tree"
"5897","06071000813",3481,1.08882618,1386,63,1.21e-05,89.6287679085857,5.54976891074834,4.56874e-05,20,0.875595026,8,0.222808607,3.0324e-08,0.020533999,0,39889304.472222,0.000702,0.4,6.67378e-06,3.4534e-05,4805.20763928333,80.7712889301131,0,3974.20497870207,79.3547543167008,0,86983,3.35679355784891,191,67.9,3.81,"Shrub"
"5898","06071000814",3867,1.08134754,1351,61.4090909090909,1.21e-05,71,4.39628595547561,4.56874e-05,19,0.863636221,8,0.222808664,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.01157717586491,245,67.9,3.81,"Tree"
"5899","06071000815",3612,0.97073184,1386,63,1.21e-05,85.5075042670796,5.29458230755911,4.56874e-05,24,1.05041143827539,8,0.222808607,3.0324e-08,0.010292,0,864948317.310964,0.016750082,0.4,6.67378e-06,3.4534e-05,128776.590433851,94.973422282473,0,93905.7940260339,93.5974884650145,1,0,1.4437791434731,191,67.9,3.81,"Tree"
"5900","06071000816",4069,0.99746595,1351,61.4090909090909,1.21e-05,71,4.39628560322959,4.56874e-05,21,0.925604088,8,0.222808647,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.558532151631258,448,67.9,3.81,"Tree"
"5901","06071000817",4021,1.54671582,1386,63,1.21e-05,84.3546144806853,5.22319594307649,4.56874e-05,20,0.907048754,8,0.222808607,3.0324e-08,0.006095,0,13005958.28868,0.002808,0.4,6.67378e-06,3.4534e-05,9717.74326078723,84.1901228401888,0,12803.1695622244,85.0009513390097,0,0,2.08524965689337,191,67.9,3.81,"Tree"
"5902","06071000818",5531,1.11310368,1351,61.4090909090909,1.21e-05,71,4.39628482972136,4.56874e-05,23,1.045454,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.37836342313633,448,67.9,3.81,"Tree"
"5903","06071000819",5518,1.26538347,1337,60.7727272727273,1.21e-05,71,4.39628629308471,4.56874e-05,20,0.90557414,8,0.222808682,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.81247329887417,539,67.9,3.81,"Tree"
"5904","06071000820",3979,1.73282148,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,22,0.959085864,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.45405846112799,160,67.9,3.81,"Tree"
"5905","06071000821",4929,0.97839885,1386,63,1.21e-05,87.3941134428183,5.41140349188137,4.56874e-05,18,0.775546102,8,0.222808742,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,1.5704118553843,191,67.9,3.81,"Herb"
"5906","06071000823",6839,0.74043372,1351,61.4090909090909,1.21e-05,71,4.39628482972136,4.56874e-05,23,1.04043810709605,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.575327444980495,191,67.9,3.81,"Tree"
"5907","06071000824",5305,0.56241393,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,23,1.045454,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.498678337545431,245,67.9,3.81,"Tree"
"5908","06071000825",4311,0.37129014,1351,61.4090909090909,1.21e-05,71,4.39629660519424,4.56874e-05,22,0.999121517,8,0.222809204,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.580243441299139,191,67.9,3.81,"Developed"
"5909","06071000826",4183,0.66262521,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,24,1.07793741859722,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.61565641911892,448,67.9,3.81,"Tree"
"5910","06071000901",4912,0.71229015,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,22,0.975234296,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.577371285730982,160,67.9,3.81,"Tree"
"5911","06071000903",4383,0.50772696,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,22,0.993694131,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.409757506987337,160,67.9,3.81,"Tree"
"5912","06071000904",3927,0.44377788,1337,60.7727272727273,1.21e-05,71,4.39628896370701,4.56874e-05,26,1.15083195931881,8,0.222808817,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.78418894145119,160,67.9,3.81,"Tree"
"5913","06071001001",5069,0.56372238,1351,61.4090909090909,1.21e-05,71,4.39628482972136,4.56874e-05,26,1.16142148117116,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.385948286109962,191,67.9,3.81,"Tree"
"5914","06071001002",5283,0.46923318,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,26,1.15507673249404,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0337301774417863,191,67.9,3.81,"Tree"
"5915","06071001101",4161,0.30874194,1337,60.7727272727273,1.21e-05,71,4.39629310422376,4.56874e-05,26,1.18182022436813,8,0.222809027,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0641315143398593,448,67.9,3.81,"Tree"
"5916","06071001103",4113,0.65234715,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,26,1.181818,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.175147696199309,267,67.9,3.81,"Tree"
"5917","06071001104",5338,0.69903561,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,26,1.181818,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.160596951879692,448,67.9,3.81,"Tree"
"5918","06071001200",4728,0.60074352,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,26,1.181818,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.1355961959613,267,67.9,3.81,"Tree"
"5919","06071001305",5287,0.46825467,1337,60.7727272727273,1.21e-05,71,4.39628497618449,4.56874e-05,28,1.26472489508209,8,0.222808615,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.603630789828872,261,67.9,3.81,"Tree"
"5920","06071001307",3966,0.49993281,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,28,1.272727,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.233654584651918,261,67.9,3.81,"Tree"
"5921","06071001308",4943,0.42023709,1337,60.7727272727273,1.21e-05,71,4.3962990280327,4.56874e-05,28,1.27273111041934,8,0.222809327,3.0324e-08,0.001749,0,677743307.948045,0.002214753,0.4,6.67378e-06,3.4534e-05,1653.07708231867,72.3924702412805,0,2440.60224540955,76.0488512581458,0,0,0.173573801889953,261,67.9,3.81,"Tree"
"5922","06071001309",4572,0.50814699,1337,60.7727272727273,1.21e-05,71,4.39629741524086,4.56874e-05,28,1.27067432431187,8,0.222809245,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.417732384735049,261,67.9,3.81,"Tree"
"5923","06071001310",5600,0.55272516,1337,60.7727272727272,1.21e-05,71,4.39628830395932,4.56874e-05,27,1.18556728001414,8,0.222808783,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.137299051977217,160,67.9,3.81,"Tree"
"5924","06071001311",3652,0.59974473,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,28,1.272727,8,0.222808607,3.0324e-08,0.001749,0,830948875.435276,0.007653273,0.4,6.67378e-06,3.4534e-05,8725.45227693025,83.6585684896483,0,10919.2004713542,84.29458212434,0,0,0.43733493679088,437,67.9,3.81,"Tree"
"5925","06071001312",5865,1.05347658,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,28,1.272727,8,0.222808607,3.0324e-08,0.001898525,0,1670069461.36396,0.029765527,0.4,6.67378e-06,3.4534e-05,60042.9930171009,92.333487924084,0,79625.689520799,93.0278742329829,1,0,0.759450156199464,437,67.9,3.81,"Tree"
"5926","06071001400",3251,0.44659563,1337,60.7727272727273,1.21e-05,71,4.39628786265809,4.56874e-05,26,1.18181881532006,8,0.222808761,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0842721812947941,267,67.9,3.81,"Tree"
"5927","06071001501",3974,0.29313687,1337,60.7727272727273,1.21e-05,71,4.3962911466266,4.56874e-05,26,1.18181969812298,8,0.222808928,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.00992335602194963,160,67.9,3.81,"Developed"
"5928","06071001503",3751,0.21588645,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,27,1.20140322063029,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.0013274730999229,539,67.9,3.81,"Tree"
"5929","06071001504",5545,0.50064222,1337,60.7727272727273,1.21e-05,71,4.39628482972136,4.56874e-05,28,1.272727,8,0.222808607,3.0324e-08,0,0,0,0,0.4,6.67378e-06,3.4534e-05,0,0,0,0,0,0,0,0.223390937269193,261,67.9,3.81,"Tree"
