"","countyID","STATEFP","COUNTYFP","TRACTCE","GEOID","tractID","NAMELSAD","land_Area","water_Area","latitude","longitude","tract_avgSlope","County","county_avgElevation","avg_tempeture","avg_precipitation","EVT_LF"
"3730","06085","06","085","504314","06085504314",5043.14,"Census Tract 5043.14",1475544,0,37.4018243,-121.8548256,0.525597286646732,"Santa Clara County",42,59.8,18.47,"Tree"
"3731","06085","06","085","504315","06085504315",5043.15,"Census Tract 5043.15",1586749,0,37.4093269,-121.8596884,0.536214616981032,"Santa Clara County",33,59.8,18.47,"Tree"
"3732","06077","06","077","002000","06077002000",20,"Census Tract 20",2008033,0,37.9549691,-121.2449391,0.195645620581389,"San Joaquin County",10,63.8,10.75,"Tree"
"3733","06077","06","077","002100","06077002100",21,"Census Tract 21",3311984,0,37.9376434,-121.2438691,0.0868081371011013,"San Joaquin County",10,63.8,10.75,"Tree"
"3734","06077","06","077","002300","06077002300",23,"Census Tract 23",2082724,0,37.9292396,-121.278407,0.0222041763500266,"San Joaquin County",6,63.8,10.75,"Tree"
"3735","06059","06","059","011711","06059011711",117.11,"Census Tract 117.11",1131328,0,33.8856931,-117.8692764,0.419060329548896,"Orange County",170,65.9,6.64,"Tree"
"3736","06059","06","059","011712","06059011712",117.12,"Census Tract 117.12",1431779,0,33.8766552,-117.8702302,0.665048282563049,"Orange County",170,65.9,6.64,"Tree"
"3737","06059","06","059","011715","06059011715",117.15,"Census Tract 117.15",2476271,0,33.8823899,-117.8528754,0.635761009119831,"Orange County",170,65.9,6.64,"Tree"
"3738","06059","06","059","011716","06059011716",117.16,"Census Tract 117.16",1550819,0,33.8721807,-117.8529122,1.12066219518415,"Orange County",170,65.9,6.64,"Tree"
"3739","06059","06","059","042114","06059042114",421.14,"Census Tract 421.14",3914579,0,33.4200735,-117.5931414,5.48015355625271,"Orange County",148,65.9,6.64,"Herb"
"3740","06001","06","001","423400","06001423400",4234,"Census Tract 4234",755441,0,37.8583735,-122.275884,0.191421414821598,"Alameda County",1,60.5,14.46,"Developed"
"3741","06001","06","001","423400","06001423400",4234,"Census Tract 4234",755441,0,37.8583735,-122.275884,0.191421414821598,"Alameda County",1,60.5,14.46,"Developed"
"3742","06059","06","059","042305","06059042305",423.05,"Census Tract 423.05",2566765,2173631,33.4993764,-117.7425163,3.40898960690666,"Orange County",138,65.9,6.64,"Tree"
"3743","06059","06","059","042307","06059042307",423.07,"Census Tract 423.07",2477592,0,33.5987527,-117.6918666,1.77783208290448,"Orange County",194,65.9,6.64,"Tree"
"3744","06059","06","059","063010","06059063010",630.1,"Census Tract 630.10",2724785,333446,33.6281163,-117.8983938,2.27079059478818,"Orange County",0,65.9,6.64,"Tree"
"3745","06059","06","059","063101","06059063101",631.01,"Census Tract 631.01",1892113,66411,33.6644113,-117.8830875,1.3109151628185,"Orange County",24,65.9,6.64,"Shrub"
"3746","06059","06","059","063102","06059063102",631.02,"Census Tract 631.02",1515560,0,33.6580897,-117.8936526,0.80747571423075,"Orange County",0,65.9,6.64,"Developed"
"3747","06071","06","071","004201","06071004201",42.01,"Census Tract 42.01",3227622,179601,34.1272673,-117.3315695,0.720194664427392,"San Bernardino County",284,67.9,3.81,"Tree"
"3748","06071","06","071","004202","06071004202",42.02,"Census Tract 42.02",1814584,0,34.1259545,-117.3182081,0.0813617027468151,"San Bernardino County",328,67.9,3.81,"Tree"
"3749","06071","06","071","004401","06071004401",44.01,"Census Tract 44.01",1783274,0,34.0941662,-117.3529046,0.951652625825643,"San Bernardino County",284,67.9,3.81,"Tree"
"3750","06001","06","001","423500","06001423500",4235,"Census Tract 4235",635744,0,37.8593612,-122.268048,0.462408190914997,"Alameda County",72,60.5,14.46,"Developed"
"3751","06001","06","001","423602","06001423602",4236.02,"Census Tract 4236.02",404545,0,37.8631828,-122.2592684,0.512151965054213,"Alameda County",72,60.5,14.46,"Tree"
"3752","06001","06","001","427600","06001427600",4276,"Census Tract 4276",582864,0,37.7778323,-122.2835979,0.35955575214145,"Alameda County",1,60.5,14.46,"Tree"
"3753","06001","06","001","427600","06001427600",4276,"Census Tract 4276",582864,0,37.7778323,-122.2835979,0.35955575214145,"Alameda County",1,60.5,14.46,"Tree"
"3754","06059","06","059","063103","06059063103",631.03,"Census Tract 631.03",971190,0,33.6441646,-117.8996392,0.722839560332122,"Orange County",53,65.9,6.64,"Tree"
"3755","06059","06","059","063201","06059063201",632.01,"Census Tract 632.01",1017665,0,33.650871,-117.9035762,0.633478809898397,"Orange County",53,65.9,6.64,"Tree"
"3756","06075","06","075","015900","06075015900",159,"Census Tract 159",295577,0,37.7833409,-122.4293428,1.23716176864577,"San Francisco County",20,57.5,18.22,"Developed"
"3757","06075","06","075","016000","06075016000",160,"Census Tract 160",157523,0,37.7823391,-122.4224915,1.50367972563053,"San Francisco County",20,57.5,18.22,"Developed"
"3758","06075","06","075","016200","06075016200",162,"Census Tract 162",273260,0,37.7771541,-122.4228807,0.519707350738791,"San Francisco County",20,57.5,18.22,"Developed"
"3759","06075","06","075","016300","06075016300",163,"Census Tract 163",245866,0,37.7760456,-122.4295509,1.90708998053065,"San Francisco County",20,57.5,18.22,"Developed"
"3760","06075","06","075","016400","06075016400",164,"Census Tract 164",309099,0,37.7750995,-122.436973,2.01275455122409,"San Francisco County",66,57.5,18.22,"Tree"
"3761","06075","06","075","015500","06075015500",155,"Census Tract 155",312148,0,37.7850941,-122.4341319,1.04262717917215,"San Francisco County",20,57.5,18.22,"Tree"
"3762","06075","06","075","015600","06075015600",156,"Census Tract 156",293931,0,37.7782473,-122.4564269,1.75258051401249,"San Francisco County",95,57.5,18.22,"Tree"
"3763","06075","06","075","016700","06075016700",167,"Census Tract 167",490697,0,37.7703481,-122.4377358,3.14117315940055,"San Francisco County",66,57.5,18.22,"Tree"
"3764","06029","06","029","000202","06029000202",2.02,"Census Tract 2.02",1538674,0,35.4165703,-119.0461164,0.247293438768973,"Kern County",119,63.7,5.27,"Tree"
"3765","06029","06","029","004002","06029004002",40.02,"Census Tract 40.02",2464123,0,35.5054276,-119.2910288,0.0118740786166087,"Kern County",106,63.7,5.27,"Tree"
"3766","06029","06","029","003814","06029003814",38.14,"Census Tract 38.14",6864788,0,35.4289772,-119.136883,0.0841306238284444,"Kern County",98,63.7,5.27,"Sparse"
"3767","06029","06","029","006102","06029006102",61.02,"Census Tract 61.02",7866288,36711,35.1186685,-118.4438724,0.226583617775004,"Kern County",1214,63.7,5.27,"Tree"
"3768","06029","06","029","005511","06029005511",55.11,"Census Tract 55.11",9024843,0,35.1254645,-117.9765858,0.38233332972362,"Kern County",748,63.7,5.27,"Herb"
"3769","06029","06","029","003827","06029003827",38.27,"Census Tract 38.27",43753256,0,35.4110356,-119.2142039,0.0742471549549792,"Kern County",113,63.7,5.27,"Tree"
"3770","06029","06","029","000602","06029000602",6.02,"Census Tract 6.02",633784,0,35.394333,-119.0146151,0.0104143767282578,"Kern County",238,63.7,5.27,"Developed"
"3771","06029","06","029","003819","06029003819",38.19,"Census Tract 38.19",2602382,0,35.3762394,-119.1544043,0,"Kern County",98,63.7,5.27,"Herb"
"3772","06001","06","001","433000","06001433000",4330,"Census Tract 4330",1316548,0,37.7159042,-122.1354894,0.913814424817473,"Alameda County",15,60.5,14.46,"Tree"
"3773","06001","06","001","433200","06001433200",4332,"Census Tract 4332",3173333,0,37.7017249,-122.1470315,0.612976086896993,"Alameda County",15,60.5,14.46,"Tree"
"3774","06001","06","001","433300","06001433300",4333,"Census Tract 4333",2520122,0,37.6985123,-122.1575782,0.431735271162315,"Alameda County",9,60.5,14.46,"Tree"
"3775","06001","06","001","433400","06001433400",4334,"Census Tract 4334",5417052,3744232,37.6862098,-122.1772459,0.465594820252194,"Alameda County",7,60.5,14.46,"Herb"
"3776","06001","06","001","433500","06001433500",4335,"Census Tract 4335",1234041,0,37.6845055,-122.155317,0.331515183182139,"Alameda County",9,60.5,14.46,"Tree"
"3777","06001","06","001","433102","06001433102",4331.02,"Census Tract 4331.02",1504293,0,37.7020462,-122.1331241,0.499034428033247,"Alameda County",15,60.5,14.46,"Developed"
"3778","06077","06","077","002701","06077002701",27.01,"Census Tract 27.01",4137645,0,37.9648258,-121.2359883,0.161080819390395,"San Joaquin County",10,63.8,10.75,"Tree"
"3779","06077","06","077","002702","06077002702",27.02,"Census Tract 27.02",2556130,0,37.9618697,-121.2192849,0.345170444912381,"San Joaquin County",19,63.8,10.75,"Tree"
"3780","06077","06","077","003106","06077003106",31.06,"Census Tract 31.06",1633788,254018,37.9995651,-121.3622008,0.478153854537612,"San Joaquin County",1,63.8,10.75,"Tree"
"3781","06001","06","001","440307","06001440307",4403.07,"Census Tract 4403.07",1404956,0,37.5911451,-122.0486878,0.638654447052146,"Alameda County",5,60.5,14.46,"Tree"
"3782","06001","06","001","440308","06001440308",4403.08,"Census Tract 4403.08",1838208,0,37.5893168,-122.027817,0.698863814848527,"Alameda County",28,60.5,14.46,"Tree"
"3783","06001","06","001","441200","06001441200",4412,"Census Tract 4412",3248023,11692,37.5780625,-121.9910071,1.06855851300009,"Alameda County",16,60.5,14.46,"Tree"
"3784","06001","06","001","441301","06001441301",4413.01,"Census Tract 4413.01",3239687,0,37.5716231,-122.0024689,1.61001356412424,"Alameda County",16,60.5,14.46,"Herb"
"3785","06001","06","001","441302","06001441302",4413.02,"Census Tract 4413.02",1994662,0,37.5693426,-122.0194346,0.470652125279109,"Alameda County",28,60.5,14.46,"Tree"
"3786","06077","06","077","003108","06077003108",31.08,"Census Tract 31.08",1365815,254905,38.0093048,-121.3621535,0.335588868955771,"San Joaquin County",1,63.8,10.75,"Tree"
"3787","06077","06","077","003111","06077003111",31.11,"Census Tract 31.11",2131502,9229,37.9941419,-121.3245319,0.193515052393874,"San Joaquin County",4,63.8,10.75,"Tree"
"3788","06077","06","077","003112","06077003112",31.12,"Census Tract 31.12",1406358,376199,37.9919111,-121.3395676,0.723191080759943,"San Joaquin County",4,63.8,10.75,"Tree"
"3789","06077","06","077","003203","06077003203",32.03,"Census Tract 32.03",1940510,15821,38.0173661,-121.336835,0.135714703184919,"San Joaquin County",4,63.8,10.75,"Tree"
"3790","06001","06","001","433900","06001433900",4339,"Census Tract 4339",816590,0,37.6992655,-122.1135392,1.5781816811352,"Alameda County",15,60.5,14.46,"Developed"
"3791","06077","06","077","003205","06077003205",32.05,"Census Tract 32.05",1566435,23545,38.024444,-121.3338763,0.0291837509563219,"San Joaquin County",4,63.8,10.75,"Tree"
"3792","06001","06","001","434000","06001434000",4340,"Census Tract 4340",1217965,0,37.692345,-122.1102056,1.73171799303688,"Alameda County",15,60.5,14.46,"Tree"
"3793","06001","06","001","435500","06001435500",4355,"Census Tract 4355",1012334,0,37.6809369,-122.09333,1.78837663188894,"Alameda County",30,60.5,14.46,"Tree"
"3794","06001","06","001","435800","06001435800",4358,"Census Tract 4358",1310022,0,37.6793903,-122.1296211,0.344985273502854,"Alameda County",15,60.5,14.46,"Tree"
"3795","06077","06","077","003209","06077003209",32.09,"Census Tract 32.09",1285786,3688,38.0358618,-121.3284665,0.0353110567162205,"San Joaquin County",4,63.8,10.75,"Tree"
"3796","06077","06","077","003210","06077003210",32.1,"Census Tract 32.10",1271027,829,38.0330943,-121.3465815,0.0588696163791435,"San Joaquin County",4,63.8,10.75,"Tree"
"3797","06077","06","077","003213","06077003213",32.13,"Census Tract 32.13",1160164,0,38.0354834,-121.3533471,0.0763773254183836,"San Joaquin County",4,63.8,10.75,"Tree"
"3798","06077","06","077","003214","06077003214",32.14,"Census Tract 32.14",1072845,0,38.0403551,-121.3565447,0.132462496986948,"San Joaquin County",4,63.8,10.75,"Tree"
"3799","06001","06","001","435900","06001435900",4359,"Census Tract 4359",2413826,53278,37.6724681,-122.147305,0.34935377558855,"Alameda County",15,60.5,14.46,"Tree"
"3800","06001","06","001","436000","06001436000",4360,"Census Tract 4360",1345104,0,37.6690407,-122.1375296,0.282262467350574,"Alameda County",15,60.5,14.46,"Tree"
"3801","06029","06","029","005513","06029005513",55.13,"Census Tract 55.13",22793864,418817,34.8402217,-118.1914973,0.114365371817691,"Kern County",748,63.7,5.27,"Agriculture"
"3802","06029","06","029","005405","06029005405",54.05,"Census Tract 54.05",2016802,0,35.6480915,-117.6832328,0.262013568025312,"Kern County",695,63.7,5.27,"Tree"
"3803","06029","06","029","003134","06029003134",31.34,"Census Tract 31.34",1304888,0,35.3035184,-119.1143189,0,"Kern County",98,63.7,5.27,"Herb"
"3804","06029","06","029","005407","06029005407",54.07,"Census Tract 54.07",5177903,0,35.607995,-117.6968305,0.216792561032273,"Kern County",695,63.7,5.27,"Tree"
"3805","06001","06","001","436100","06001436100",4361,"Census Tract 4361",1261383,0,37.6717496,-122.1236242,0.442176349530115,"Alameda County",15,60.5,14.46,"Tree"
"3806","06001","06","001","436200","06001436200",4362,"Census Tract 4362",644516,0,37.6685047,-122.11212,0.613808036100965,"Alameda County",15,60.5,14.46,"Developed"
"3807","06001","06","001","436602","06001436602",4366.02,"Census Tract 4366.02",894284,0,37.6518201,-122.0851944,0.621183651066211,"Alameda County",86,60.5,14.46,"Tree"
"3808","06001","06","001","436700","06001436700",4367,"Census Tract 4367",798269,0,37.6619708,-122.1005195,0.486260922044111,"Alameda County",30,60.5,14.46,"Tree"
"3809","06001","06","001","436800","06001436800",4368,"Census Tract 4368",1025366,0,37.6535732,-122.0944503,0.613584351163491,"Alameda County",30,60.5,14.46,"Tree"
"3810","06113","06","113","010511","06113010511",105.11,"Census Tract 105.11",870773,0,38.5577813,-121.779714,0.682734593887447,"Yolo County",16,63.2,11.49,"Tree"
"3811","06113","06","113","010512","06113010512",105.12,"Census Tract 105.12",1190643,0,38.5524808,-121.7731039,0.473228488791449,"Yolo County",16,63.2,11.49,"Tree"
"3812","06001","06","001","436900","06001436900",4369,"Census Tract 4369",1207092,0,37.6603504,-122.1097205,0.451948844390872,"Alameda County",8,60.5,14.46,"Tree"
"3813","06001","06","001","437000","06001437000",4370,"Census Tract 4370",1597254,0,37.647144,-122.1015751,0.613814038467837,"Alameda County",30,60.5,14.46,"Tree"
"3814","06001","06","001","437200","06001437200",4372,"Census Tract 4372",2554603,0,37.6431726,-122.1115983,0.51763756404597,"Alameda County",15,60.5,14.46,"Tree"
"3815","06001","06","001","437300","06001437300",4373,"Census Tract 4373",1027863,0,37.6362157,-122.0929895,0.615381189755031,"Alameda County",30,60.5,14.46,"Tree"
"3816","06001","06","001","437400","06001437400",4374,"Census Tract 4374",858407,0,37.6428175,-122.0876396,0.37857013166887,"Alameda County",86,60.5,14.46,"Tree"
"3817","06001","06","001","437600","06001437600",4376,"Census Tract 4376",818977,0,37.6353602,-122.0804834,0.41142578003571,"Alameda County",86,60.5,14.46,"Tree"
"3818","06077","06","077","003306","06077003306",33.06,"Census Tract 33.06",1160594,0,38.0148793,-121.3066509,0.0141743636279373,"San Joaquin County",12,63.8,10.75,"Tree"
"3819","06077","06","077","003311","06077003311",33.11,"Census Tract 33.11",1362657,5192,38.0349259,-121.3162854,0.0484575998532474,"San Joaquin County",4,63.8,10.75,"Tree"
"3820","06077","06","077","003403","06077003403",34.03,"Census Tract 34.03",2592731,0,38.0361301,-121.3040245,0.0475103517552893,"San Joaquin County",12,63.8,10.75,"Tree"
"3821","06077","06","077","003404","06077003404",34.04,"Census Tract 34.04",1337828,0,38.0327016,-121.287041,0.0388345900242047,"San Joaquin County",6,63.8,10.75,"Tree"
"3822","06077","06","077","003405","06077003405",34.05,"Census Tract 34.05",1107657,13632,38.0255204,-121.2861974,0.0896441023796797,"San Joaquin County",6,63.8,10.75,"Tree"
"3823","06077","06","077","003307","06077003307",33.07,"Census Tract 33.07",1601594,0,38.0131208,-121.31597,0,"San Joaquin County",4,63.8,10.75,"Tree"
"3824","06077","06","077","003310","06077003310",33.1,"Census Tract 33.10",1113999,12123,38.0245526,-121.3141008,0.0740305951187731,"San Joaquin County",4,63.8,10.75,"Tree"
"3825","06077","06","077","003601","06077003601",36.01,"Census Tract 36.01",30710313,296476,37.9949416,-121.2262076,0.060778330638583,"San Joaquin County",19,63.8,10.75,"Shrub"
"3826","06013","06","013","327002","06013327002",3270.02,"Census Tract 3270.02",1679176,0,37.9974209,-122.0447125,1.25397103667706,"Contra Costa County",62,61.8,13.45,"Tree"
"3827","06013","06","013","346206","06013346206",3462.06,"Census Tract 3462.06",6555824,0,37.8416451,-122.0018029,4.65968613187516,"Contra Costa County",49,61.8,13.45,"Sparse"
"3828","06013","06","013","319001","06013319001",3190.01,"Census Tract 3190.01",1460376,0,37.9967508,-122.126487,3.43016685829538,"Contra Costa County",182,61.8,13.45,"Tree"
"3829","06013","06","013","302013","06013302013",3020.13,"Census Tract 3020.13",3077789,0,37.9884917,-121.7399442,0.893556900150081,"Contra Costa County",27,61.8,13.45,"Shrub"
"3830","06013","06","013","345206","06013345206",3452.06,"Census Tract 3452.06",2873085,0,37.765644,-121.9926624,3.56484204108041,"Contra Costa County",125,61.8,13.45,"Agriculture"
"3831","06013","06","013","302012","06013302012",3020.12,"Census Tract 3020.12",2965573,0,37.9775022,-121.6879255,0.555385216477791,"Contra Costa County",10,61.8,13.45,"Tree"
"3832","06013","06","013","355308","06013355308",3553.08,"Census Tract 3553.08",3671747,0,37.9403941,-121.929448,3.53818142554236,"Contra Costa County",129,61.8,13.45,"Agriculture"
"3833","06013","06","013","355118","06013355118",3551.18,"Census Tract 3551.18",2873028,0,37.961197,-121.8103813,4.23246339346068,"Contra Costa County",72,61.8,13.45,"Tree"
"3834","06013","06","013","314105","06013314105",3141.05,"Census Tract 3141.05",1313743,0,38.0234307,-121.9514739,1.15382868288152,"Contra Costa County",339,61.8,13.45,"Tree"
"3835","06013","06","013","319002","06013319002",3190.02,"Census Tract 3190.02",1666486,0,38.0068998,-122.1226147,3.77547138762101,"Contra Costa County",182,61.8,13.45,"Tree"
"3836","06013","06","013","345117","06013345117",3451.17,"Census Tract 3451.17",2229310,41682,37.7762405,-121.9432378,3.96737537682292,"Contra Costa County",163,61.8,13.45,"Sparse"
"3837","06013","06","013","303208","06013303208",3032.08,"Census Tract 3032.08",2365603,0,37.93548,-121.7305687,0.765089032632776,"Contra Costa County",27,61.8,13.45,"Shrub"
"3838","06013","06","013","304007","06013304007",3040.07,"Census Tract 3040.07",7617335,125667,37.9035472,-121.6319653,0.233512928879861,"Contra Costa County",2,61.8,13.45,"Shrub"
"3839","06013","06","013","303107","06013303107",3031.07,"Census Tract 3031.07",3471662,0,37.9299323,-121.6859542,0.423732331955634,"Contra Costa County",10,61.8,13.45,"Herb"
"3840","06013","06","013","355201","06013355201",3552.01,"Census Tract 3552.01",4655178,785,38.0117032,-121.9521066,4.06924799878585,"Contra Costa County",339,61.8,13.45,"Agriculture"
"3841","06013","06","013","313105","06013313105",3131.05,"Census Tract 3131.05",2178666,0,38.0068733,-121.8786584,0.621935835744449,"Contra Costa County",21,61.8,13.45,"Tree"
"3842","06013","06","013","303209","06013303209",3032.09,"Census Tract 3032.09",3959558,0,37.9539324,-121.7331883,0.493996939339672,"Contra Costa County",27,61.8,13.45,"Tree"
"3843","06013","06","013","303211","06013303211",3032.11,"Census Tract 3032.11",10244289,0,37.9091889,-121.6951185,0.293579493708795,"Contra Costa County",10,61.8,13.45,"Agriculture"
"3844","06013","06","013","355310","06013355310",3553.1,"Census Tract 3553.10",1312942,0,37.9455756,-121.9580586,1.03845223635333,"Contra Costa County",339,61.8,13.45,"Tree"
"3845","06013","06","013","355309","06013355309",3553.09,"Census Tract 3553.09",7710467,0,37.936015,-121.9719745,3.93705130734214,"Contra Costa County",139,61.8,13.45,"Agriculture"
"3846","06013","06","013","324004","06013324004",3240.04,"Census Tract 3240.04",1223400,0,37.9416678,-122.0553462,0.708256267675514,"Contra Costa County",62,61.8,13.45,"Tree"
"3847","06013","06","013","355122","06013355122",3551.22,"Census Tract 3551.22",3007717,0,37.7932113,-121.8990398,3.49210429337793,"Contra Costa County",18,61.8,13.45,"Tree"
"3848","06013","06","013","339003","06013339003",3390.03,"Census Tract 3390.03",1135902,0,37.9015582,-122.0632774,1.3323995986946,"Contra Costa County",62,61.8,13.45,"Tree"
"3849","06013","06","013","336103","06013336103",3361.03,"Census Tract 3361.03",468054,0,37.9644055,-122.0398545,0.462712613833433,"Contra Costa County",62,61.8,13.45,"Tree"
"3850","06013","06","013","337201","06013337201",3372.01,"Census Tract 3372.01",1472298,0,37.9527725,-122.0311578,0.569849553090738,"Contra Costa County",63,61.8,13.45,"Tree"
"3851","06013","06","013","355202","06013355202",3552.02,"Census Tract 3552.02",25942992,0,37.994766,-121.9800064,3.25940781316272,"Contra Costa County",125,61.8,13.45,"Agriculture"
"3852","06013","06","013","327001","06013327001",3270.01,"Census Tract 3270.01",6678478,0,37.9817769,-122.055368,0.782178967713121,"Contra Costa County",62,61.8,13.45,"Tree"
"3853","06001","06","001","437900","06001437900",4379,"Census Tract 4379",674755,0,37.6428283,-122.0613135,0.690378994938541,"Alameda County",5,60.5,14.46,"Tree"
"3854","06001","06","001","438100","06001438100",4381,"Census Tract 4381",2001857,0,37.6181753,-122.0389678,0.609717332801999,"Alameda County",5,60.5,14.46,"Tree"
"3855","06001","06","001","438201","06001438201",4382.01,"Census Tract 4382.01",983499,0,37.6262681,-122.0764388,0.38653414950266,"Alameda County",86,60.5,14.46,"Tree"
"3856","06001","06","001","438400","06001438400",4384,"Census Tract 4384",1723691,0,37.6184511,-122.082604,0.463361142881246,"Alameda County",86,60.5,14.46,"Tree"
"3857","06001","06","001","437800","06001437800",4378,"Census Tract 4378",1275626,0,37.6431437,-122.068697,0.554535260602916,"Alameda County",5,60.5,14.46,"Tree"
"3858","06113","06","113","010513","06113010513",105.13,"Census Tract 105.13",650535,0,38.5499802,-121.7836865,0.173036260828787,"Yolo County",16,63.2,11.49,"Tree"
"3859","06001","06","001","440200","06001440200",4402,"Census Tract 4402",1160876,0,37.6003622,-122.0225189,0.374192088147159,"Alameda County",28,60.5,14.46,"Developed"
"3860","06001","06","001","440304","06001440304",4403.04,"Census Tract 4403.04",977965,0,37.5868721,-122.0766157,0.240605536583931,"Alameda County",86,60.5,14.46,"Tree"
"3861","06001","06","001","432200","06001432200",4322,"Census Tract 4322",1023815,0,37.7330544,-122.1562452,0.45003412346585,"Alameda County",9,60.5,14.46,"Tree"
"3862","06001","06","001","432300","06001432300",4323,"Census Tract 4323",1044920,0,37.7308763,-122.1656514,0.563737472310173,"Alameda County",7,60.5,14.46,"Tree"
"3863","06001","06","001","440305","06001440305",4403.05,"Census Tract 4403.05",929238,0,37.5773823,-122.0746665,0.110911775222156,"Alameda County",86,60.5,14.46,"Developed"
"3864","06001","06","001","432700","06001432700",4327,"Census Tract 4327",828635,0,37.7270704,-122.1428436,0.801159463014947,"Alameda County",15,60.5,14.46,"Tree"
"3865","06001","06","001","432502","06001432502",4325.02,"Census Tract 4325.02",823638,0,37.7234991,-122.1735223,0.391663904937229,"Alameda County",7,60.5,14.46,"Tree"
"3866","06001","06","001","433103","06001433103",4331.03,"Census Tract 4331.03",693343,0,37.7093385,-122.1390414,0.520528169570809,"Alameda County",15,60.5,14.46,"Tree"
"3867","06065","06","065","041912","06065041912",419.12,"Census Tract 419.12",4446211,0,33.8730615,-117.6359855,6.20461770483967,"Riverside County",253,70.1,4.45,"Tree"
"3868","06081","06","081","608013","06081608013",6080.13,"Census Tract 6080.13",1167660,266478,37.54088,-122.2619095,0.431732037092937,"San Mateo County",139,57.4,20.73,"Tree"
"3869","06073","06","073","017050","06073017050",170.5,"Census Tract 170.50",4973504,0,32.9618675,-117.0776898,5.01648391185413,"San Diego County",118,64.2,8.64,"Tree"
"3870","06037","06","037","275500","06037275500",2755,"Census Tract 2755",762034,25717,33.9918105,-118.4148705,0.697443415301187,"Los Angeles County",91,63.7,7.64,"Tree"
"3871","06037","06","037","462001","06037462001",4620.01,"Census Tract 4620.01",511707,0,34.1633689,-118.1438322,0.697818611124907,"Los Angeles County",277,63.7,7.64,"Tree"
"3872","06037","06","037","463601","06037463601",4636.01,"Census Tract 4636.01",928141,0,34.1408642,-118.1368374,0.537171120203814,"Los Angeles County",141,63.7,7.64,"Tree"
"3873","06037","06","037","920116","06037920116",9201.16,"Census Tract 9201.16",7423211,1353,34.4775443,-118.6264003,6.07582836729979,"Los Angeles County",439,63.7,7.64,"Tree"
"3874","06037","06","037","920119","06037920119",9201.19,"Census Tract 9201.19",4989691,1082,34.4636693,-118.6354865,5.04982536873188,"Los Angeles County",439,63.7,7.64,"Tree"
"3875","06037","06","037","920338","06037920338",9203.38,"Census Tract 9203.38",3723669,0,34.3860639,-118.5964152,6.18499611251884,"Los Angeles County",499,63.7,7.64,"Tree"
"3876","06013","06","013","346204","06013346204",3462.04,"Census Tract 3462.04",13031487,0,37.8194973,-121.9505957,4.9337693160553,"Contra Costa County",163,61.8,13.45,"Agriculture"
"3877","06013","06","013","346203","06013346203",3462.03,"Census Tract 3462.03",2857319,0,37.8199523,-121.9861799,1.56037529216801,"Contra Costa County",125,61.8,13.45,"Tree"
"3878","06013","06","013","360101","06013360101",3601.01,"Census Tract 3601.01",3924515,0,37.9825777,-122.2872266,5.83125042937202,"Contra Costa County",84,61.8,13.45,"Tree"
"3879","06013","06","013","355109","06013355109",3551.09,"Census Tract 3551.09",2982058,0,37.9762424,-121.7937278,3.43003151634177,"Contra Costa County",27,61.8,13.45,"Tree"
"3880","06013","06","013","355113","06013355113",3551.13,"Census Tract 3551.13",5326315,6550,37.8064262,-121.9024245,4.42686609174632,"Contra Costa County",18,61.8,13.45,"Sparse"
"3881","06013","06","013","334006","06013334006",3340.06,"Census Tract 3340.06",1685118,0,37.9517965,-121.9873999,1.39027803559354,"Contra Costa County",125,61.8,13.45,"Herb"
"3882","06013","06","013","334200","06013334200",3342,"Census Tract 3342",6788232,0,37.8735349,-122.0541871,4.37619987042825,"Contra Costa County",62,61.8,13.45,"Tree"
"3883","06013","06","013","355306","06013355306",3553.06,"Census Tract 3553.06",67327449,5020,37.8870576,-121.9236623,5.72149270750785,"Contra Costa County",129,61.8,13.45,"Tree"
"3884","06013","06","013","355112","06013355112",3551.12,"Census Tract 3551.12",253950359,6951305,37.8328349,-121.797346,5.44932667569121,"Contra Costa County",72,61.8,13.45,"Agriculture"
"3885","06095","06","095","252317","06095252317",2523.17,"Census Tract 2523.17",31367219,300693,38.295701,-121.970042,1.82927708040162,"Solano County",45,62.3,12.25,"Agriculture"
"3886","06095","06","095","252316","06095252316",2523.16,"Census Tract 2523.16",1288708,0,38.2762632,-122.0156731,0.438758994423368,"Solano County",5,62.3,12.25,"Tree"
"3887","06095","06","095","253206","06095253206",2532.06,"Census Tract 2532.06",3446943,17068,38.3968823,-121.9732711,1.26428399840527,"Solano County",45,62.3,12.25,"Tree"
"3888","06095","06","095","253205","06095253205",2532.05,"Census Tract 2532.05",2583619,3113,38.3724624,-121.9717511,1.16906178477,"Solano County",45,62.3,12.25,"Agriculture"
"3889","06037","06","037","221601","06037221601",2216.01,"Census Tract 2216.01",369898,0,34.0348166,-118.2959265,1.09023644178743,"Los Angeles County",167,63.7,7.64,"Developed"
"3890","06037","06","037","222001","06037222001",2220.01,"Census Tract 2220.01",474298,0,34.0281954,-118.3132805,0.702442819534829,"Los Angeles County",17,63.7,7.64,"Developed"
"3891","06037","06","037","237201","06037237201",2372.01,"Census Tract 2372.01",453406,0,33.9857256,-118.2991149,0.00229161669672365,"Los Angeles County",167,63.7,7.64,"Developed"
"3892","06037","06","037","239201","06037239201",2392.01,"Census Tract 2392.01",449869,0,33.9857805,-118.2771699,0.620195652842522,"Los Angeles County",747,63.7,7.64,"Developed"
